MatNo,Plant,origin,horizon,month_index,actual,xgb_pred,wma_pred
MAT0015,Pune Plant,27,1,27,226,211.4739532470703,229.16666666666666
MAT0016,Chennai Plant,27,1,27,73,65.20185089111328,71.0
MAT0016,Delhi Plant,27,1,27,64,66.18826293945312,66.33333333333333
MAT0017,Bengaluru Plant,27,1,27,155,198.96929931640625,170.33333333333334
MAT0018,Bengaluru Plant,27,1,27,574,487.25848388671875,534.8333333333334
MAT0018,Coimbatore Plant,27,1,27,520,531.2931518554688,540.3333333333334
MAT0001,Chennai Plant,27,2,28,134,131.29721069335938,133.91666666666666
MAT0001,Pune Plant,27,2,28,143,134.19964599609375,131.58333333333334
MAT0002,Chennai Plant,27,2,28,193,187.05172729492188,194.83333333333334
MAT0002,Delhi Plant,27,2,28,194,197.7954559326172,200.0
MAT0003,Coimbatore Plant,27,2,28,181,203.2179718017578,171.41666666666666
MAT0004,Chennai Plant,27,2,28,74,77.83624267578125,153.0
MAT0004,Delhi Plant,27,2,28,84,78.73296356201172,162.08333333333334
MAT0004,Pune Plant,27,2,28,76,78.94657135009766,158.08333333333334
MAT0005,Bengaluru Plant,27,2,28,812,794.965087890625,418.25
MAT0005,Pune Plant,27,2,28,768,791.2490234375,434.75
MAT0006,Chennai Plant,27,2,28,127,114.64527893066406,117.41666666666667
MAT0006,Coimbatore Plant,27,2,28,125,114.5672836303711,118.91666666666667
MAT0007,Bengaluru Plant,27,2,28,13,12.042776107788086,28.333333333333332
MAT0007,Chennai Plant,27,2,28,14,12.968199729919434,26.5
MAT0007,Delhi Plant,27,2,28,15,11.125042915344238,27.0
MAT0007,Pune Plant,27,2,28,13,12.676434516906738,27.833333333333332
MAT0008,Delhi Plant,27,2,28,122,220.62548828125,284.8333333333333
MAT0009,Bengaluru Plant,27,2,28,314,320.0442810058594,318.25
MAT0009,Chennai Plant,27,2,28,326,322.2419738769531,314.5
MAT0010,Delhi Plant,27,2,28,149,160.2791290283203,161.5
MAT0010,Pune Plant,27,2,28,171,164.5487060546875,159.16666666666666
MAT0011,Chennai Plant,27,2,28,48,56.963008880615234,49.333333333333336
MAT0012,Coimbatore Plant,27,2,28,27,23.68193817138672,26.833333333333332
MAT0012,Pune Plant,27,2,28,29,23.518259048461914,29.5
MAT0013,Bengaluru Plant,27,2,28,108,127.7325668334961,116.25
MAT0013,Delhi Plant,27,2,28,109,103.58641052246094,101.83333333333333
MAT0014,Bengaluru Plant,27,2,28,14,12.160849571228027,12.416666666666666
MAT0014,Chennai Plant,27,2,28,150,133.55148315429688,137.25
MAT0014,Coimbatore Plant,27,2,28,67,60.8527946472168,68.91666666666667
MAT0014,Delhi Plant,27,2,28,25,22.6415958404541,23.666666666666668
MAT0014,Pune Plant,27,2,28,43,37.17894744873047,37.75
MAT0015,Pune Plant,27,2,28,242,216.17860412597656,229.75
MAT0016,Chennai Plant,27,2,28,72,66.37248992919922,70.16666666666667
MAT0016,Delhi Plant,27,2,28,70,66.45414733886719,65.5
MAT0017,Bengaluru Plant,27,2,28,168,205.74278259277344,170.33333333333334
MAT0018,Bengaluru Plant,27,2,28,544,493.5849914550781,533.5833333333334
MAT0018,Coimbatore Plant,27,2,28,505,500.56500244140625,543.5
MAT0001,Chennai Plant,27,3,29,138,136.6053466796875,134.18055555555554
MAT0001,Pune Plant,27,3,29,131,136.06031799316406,131.84722222222223
MAT0002,Chennai Plant,27,3,29,174,195.69187927246094,194.80555555555554
MAT0002,Delhi Plant,27,3,29,187,205.09129333496094,199.44444444444446
MAT0003,Coimbatore Plant,27,3,29,151,203.61195373535156,172.70833333333334
MAT0004,Chennai Plant,27,3,29,75,77.3687973022461,153.66666666666666
MAT0004,Delhi Plant,27,3,29,83,78.14564514160156,161.54166666666666
MAT0004,Pune Plant,27,3,29,85,77.60136413574219,158.09722222222223
MAT0005,Bengaluru Plant,27,3,29,809,777.6556396484375,415.7361111111111
MAT0005,Pune Plant,27,3,29,868,778.0684814453125,432.9861111111111
MAT0006,Chennai Plant,27,3,29,126,123.16824340820312,116.7638888888889
MAT0006,Coimbatore Plant,27,3,29,118,122.55662536621094,118.06944444444444
MAT0007,Bengaluru Plant,27,3,29,13,11.999428749084473,28.5
MAT0007,Chennai Plant,27,3,29,13,13.451275825500488,26.305555555555557
MAT0007,Delhi Plant,27,3,29,14,11.692548751831055,26.944444444444443
MAT0007,Pune Plant,27,3,29,15,11.949737548828125,27.916666666666668
MAT0008,Delhi Plant,27,3,29,163,365.15216064453125,272.3611111111111
MAT0009,Bengaluru Plant,27,3,29,344,304.2044677734375,319.9583333333333
MAT0009,Chennai Plant,27,3,29,342,305.5994567871094,316.02777777777777
MAT0010,Delhi Plant,27,3,29,172,152.1913299560547,160.08333333333334
MAT0010,Pune Plant,27,3,29,173,172.77894592285156,158.41666666666666
MAT0011,Chennai Plant,27,3,29,46,58.84033966064453,49.333333333333336
MAT0012,Coimbatore Plant,27,3,29,29,24.81825065612793,26.75
MAT0012,Pune Plant,27,3,29,31,22.765886306762695,29.472222222222225
MAT0013,Bengaluru Plant,27,3,29,129,131.1211395263672,116.84722222222223
MAT0013,Delhi Plant,27,3,29,113,109.69468688964844,100.47222222222223
MAT0014,Bengaluru Plant,27,3,29,12,14.745261192321777,12.375
MAT0014,Chennai Plant,27,3,29,158,128.379150390625,136.23611111111111
MAT0014,Coimbatore Plant,27,3,29,73,62.87233352661133,69.625
MAT0014,Delhi Plant,27,3,29,29,23.942218780517578,23.61111111111111
MAT0014,Pune Plant,27,3,29,41,38.6551399230957,37.65277777777778
MAT0015,Pune Plant,27,3,29,242,220.4235076904297,228.76388888888889
MAT0016,Chennai Plant,27,3,29,67,67.91246795654297,69.75
MAT0016,Delhi Plant,27,3,29,67,67.82881164550781,65.69444444444444
MAT0017,Bengaluru Plant,27,3,29,157,198.13844299316406,171.11111111111111
MAT0018,Bengaluru Plant,27,3,29,497,526.6593627929688,532.4027777777778
MAT0018,Coimbatore Plant,27,3,29,500,477.8782958984375,543.8611111111112
MAT0001,Chennai Plant,27,4,30,138,137.85870361328125,133.92361111111111
MAT0001,Pune Plant,27,4,30,126,136.85394287109375,131.64583333333334
MAT0002,Chennai Plant,27,4,30,179,204.535400390625,194.45833333333334
MAT0002,Delhi Plant,27,4,30,171,200.16928100585938,199.2777777777778
MAT0003,Coimbatore Plant,27,4,30,151,212.52633666992188,171.74305555555554
MAT0004,Chennai Plant,27,4,30,87,79.51371765136719,153.5
MAT0004,Delhi Plant,27,4,30,82,78.42797088623047,161.54861111111111
MAT0004,Pune Plant,27,4,30,78,78.6186752319336,157.9375
MAT0005,Bengaluru Plant,27,4,30,383,411.8288879394531,416.7569444444444
MAT0005,Pune Plant,27,4,30,447,407.07659912109375,433.5486111111111
MAT0006,Chennai Plant,27,4,30,253,203.73377990722656,117.21527777777779
MAT0006,Coimbatore Plant,27,4,30,219,204.4571990966797,118.64583333333333
MAT0007,Bengaluru Plant,27,4,30,15,14.745949745178223,28.36111111111111
MAT0007,Chennai Plant,27,4,30,13,14.955831527709961,26.430555555555557
MAT0007,Delhi Plant,27,4,30,14,14.719977378845215,27.027777777777775
MAT0007,Pune Plant,27,4,30,15,13.596785545349121,27.902777777777775
MAT0008,Delhi Plant,27,4,30,227,380.3022155761719,281.68055555555554
MAT0009,Bengaluru Plant,27,4,30,645,638.2461547851562,319.3125
MAT0009,Chennai Plant,27,4,30,680,640.8811645507812,315.7361111111111
MAT0010,Delhi Plant,27,4,30,152,159.9833221435547,160.70833333333334
MAT0010,Pune Plant,27,4,30,164,174.26202392578125,158.93055555555554
MAT0011,Chennai Plant,27,4,30,43,60.25389099121094,49.27777777777778
MAT0012,Coimbatore Plant,27,4,30,30,23.184980392456055,26.819444444444443
MAT0012,Pune Plant,27,4,30,31,22.68496322631836,29.51388888888889
MAT0013,Bengaluru Plant,27,4,30,120,117.16532897949219,116.36805555555556
MAT0013,Delhi Plant,27,4,30,93,110.20094299316406,101.125
MAT0014,Bengaluru Plant,27,4,30,14,14.097018241882324,12.409722222222221
MAT0014,Chennai Plant,27,4,30,145,139.72988891601562,136.67361111111111
MAT0014,Coimbatore Plant,27,4,30,65,64.73524475097656,69.2013888888889
MAT0014,Delhi Plant,27,4,30,29,24.065954208374023,23.75
MAT0014,Pune Plant,27,4,30,35,38.110198974609375,37.71527777777778
MAT0015,Pune Plant,27,4,30,228,219.08636474609375,229.1597222222222
MAT0016,Chennai Plant,27,4,30,69,72.8237533569336,70.09722222222223
MAT0016,Delhi Plant,27,4,30,68,70.8018569946289,65.7361111111111
MAT0017,Bengaluru Plant,27,4,30,149,201.09701538085938,170.7222222222222
MAT0018,Bengaluru Plant,27,4,30,557,516.0364379882812,533.2013888888889
MAT0018,Coimbatore Plant,27,4,30,532,480.05517578125,543.1527777777778
MAT0001,Chennai Plant,27,5,31,141,133.7715606689453,134.00810185185185
MAT0001,Pune Plant,27,5,31,141,133.22598266601562,131.7025462962963
MAT0002,Chennai Plant,27,5,31,185,193.19358825683594,194.6365740740741
MAT0002,Delhi Plant,27,5,31,179,197.97032165527344,199.45370370370372
MAT0003,Coimbatore Plant,27,5,31,182,196.42872619628906,172.01041666666666
MAT0004,Chennai Plant,27,5,31,88,76.68866729736328,153.4722222222222
MAT0004,Delhi Plant,27,5,31,88,77.10009002685547,161.63541666666666
MAT0004,Pune Plant,27,5,31,74,77.42103576660156,158.0150462962963
MAT0005,Bengaluru Plant,27,5,31,453,391.6775817871094,416.6655092592592
MAT0005,Pune Plant,27,5,31,384,397.7108154296875,433.5613425925926
MAT0006,Chennai Plant,27,5,31,227,214.39024353027344,117.09837962962963
MAT0006,Coimbatore Plant,27,5,31,235,217.2449188232422,118.4988425925926
MAT0007,Bengaluru Plant,27,5,31,14,13.266950607299805,28.402777777777775
MAT0007,Chennai Plant,27,5,31,15,13.941305160522461,26.400462962962962
MAT0007,Delhi Plant,27,5,31,15,13.258035659790039,26.995370370370367
MAT0007,Pune Plant,27,5,31,13,12.337547302246094,27.895833333333332
MAT0008,Delhi Plant,27,5,31,147,290.1389465332031,279.099537037037
MAT0009,Bengaluru Plant,27,5,31,615,662.5220947265625,319.3506944444444
MAT0009,Chennai Plant,27,5,31,697,664.3252563476562,315.6273148148148
MAT0010,Delhi Plant,27,5,31,152,163.19276428222656,160.63194444444446
MAT0010,Pune Plant,27,5,31,172,167.1900634765625,158.79861111111111
MAT0011,Chennai Plant,27,5,31,50,59.92085266113281,49.30555555555555
MAT0012,Coimbatore Plant,27,5,31,29,22.73906707763672,26.79861111111111
MAT0012,Pune Plant,27,5,31,28,21.084415435791016,29.497685185185187
MAT0013,Bengaluru Plant,27,5,31,101,115.91881561279297,116.50810185185185
MAT0013,Delhi Plant,27,5,31,116,125.13732147216797,101.02546296296298
MAT0014,Bengaluru Plant,27,5,31,15,15.380938529968262,12.399305555555555
MAT0014,Chennai Plant,27,5,31,144,140.56661987304688,136.62384259259258
MAT0014,Coimbatore Plant,27,5,31,62,61.75839614868164,69.2951388888889
MAT0014,Delhi Plant,27,5,31,29,24.337059020996094,23.689814814814813
MAT0014,Pune Plant,27,5,31,38,36.64265060424805,37.70023148148148
MAT0015,Pune Plant,27,5,31,232,222.94430541992188,229.1261574074074
MAT0016,Chennai Plant,27,5,31,68,72.18985748291016,69.99305555555556
MAT0016,Delhi Plant,27,5,31,67,70.75275421142578,65.68287037037037
MAT0017,Bengaluru Plant,27,5,31,175,204.03927612304688,170.78703703703704
MAT0018,Bengaluru Plant,27,5,31,485,554.9801025390625,532.9988425925926
MAT0018,Coimbatore Plant,27,5,31,580,550.3321533203125,543.4467592592592
MAT0001,Chennai Plant,27,6,32,133,135.88108825683594,134.00868055555554
MAT0001,Pune Plant,27,6,32,130,136.2052001953125,131.70775462962965
MAT0002,Chennai Plant,27,6,32,196,202.3309783935547,194.6053240740741
MAT0002,Delhi Plant,27,6,32,204,201.16307067871094,199.3935185185185
MAT0003,Coimbatore Plant,27,6,32,159,200.24082946777344,172.03761574074073
MAT0004,Chennai Plant,27,6,32,86,77.7144546508789,153.51388888888889
MAT0004,Delhi Plant,27,6,32,78,76.75111389160156,161.5908564814815
MAT0004,Pune Plant,27,6,32,80,75.61500549316406,158.0028935185185
MAT0005,Bengaluru Plant,27,6,32,461,404.0533447265625,416.5410879629629
MAT0005,Pune Plant,27,6,32,445,392.0950927734375,433.4612268518519
MAT0006,Chennai Plant,27,6,32,224,223.9759521484375,117.08159722222223
MAT0006,Coimbatore Plant,27,6,32,233,227.6999969482422,118.47627314814815
MAT0007,Bengaluru Plant,27,6,32,15,12.674567222595215,28.40509259259259
MAT0007,Chennai Plant,27,6,32,15,13.232867240905762,26.394675925925924
MAT0007,Delhi Plant,27,6,32,14,12.509378433227539,26.99768518518518
MAT0007,Pune Plant,27,6,32,14,12.443964004516602,27.901620370370367
MAT0008,Delhi Plant,27,6,32,233,443.27850341796875,278.83680555555554
MAT0009,Bengaluru Plant,27,6,32,572,613.3157348632812,319.4392361111111
MAT0009,Chennai Plant,27,6,32,665,601.0125122070312,315.7303240740741
MAT0010,Delhi Plant,27,6,32,154,162.55032348632812,160.56597222222223
MAT0010,Pune Plant,27,6,32,153,163.57728576660156,158.7789351851852
MAT0011,Chennai Plant,27,6,32,44,59.94144821166992,49.300925925925924
MAT0012,Coimbatore Plant,27,6,32,28,23.107200622558594,26.797453703703706
MAT0012,Pune Plant,27,6,32,28,19.635910034179688,29.498842592592595
MAT0013,Bengaluru Plant,27,6,32,135,113.60594177246094,116.51793981481482
MAT0013,Delhi Plant,27,6,32,102,113.29080200195312,100.9664351851852
MAT0014,Bengaluru Plant,27,6,32,14,15.615156173706055,12.398726851851853
MAT0014,Chennai Plant,27,6,32,151,143.63539123535156,136.5758101851852
MAT0014,Coimbatore Plant,27,6,32,60,61.73280715942383,69.31886574074075
MAT0014,Delhi Plant,27,6,32,23,24.84267807006836,23.696759259259256
MAT0014,Pune Plant,27,6,32,41,36.7118034362793,37.69733796296296
MAT0015,Pune Plant,27,6,32,224,222.26123046875,229.07696759259258
MAT0016,Chennai Plant,27,6,32,67,74.67896270751953,69.98726851851852
MAT0016,Delhi Plant,27,6,32,69,70.66875457763672,65.70254629629629
MAT0017,Bengaluru Plant,27,6,32,164,208.16725158691406,170.81944444444446
MAT0018,Bengaluru Plant,27,6,32,518,567.8065795898438,532.9670138888889
MAT0018,Coimbatore Plant,27,6,32,507,582.3856811523438,543.4178240740741
MAT0001,Chennai Plant,27,7,33,132,129.6254425048828,133.99430941358023
MAT0001,Pune Plant,27,7,33,135,137.57830810546875,131.69569830246914
MAT0002,Chennai Plant,27,7,33,169,194.01649475097656,194.59124228395066
MAT0002,Delhi Plant,27,7,33,202,188.54299926757812,199.39429012345678
MAT0003,Coimbatore Plant,27,7,33,182,200.21002197265625,171.9794560185185
MAT0004,Chennai Plant,27,7,33,78,83.23025512695312,153.4976851851852
MAT0004,Delhi Plant,27,7,33,78,82.20790100097656,161.5986689814815
MAT0004,Pune Plant,27,7,33,86,81.99525451660156,157.99604552469137
MAT0005,Bengaluru Plant,27,7,33,454,409.0595703125,416.61853780864186
MAT0005,Pune Plant,27,7,33,462,412.5920104980469,433.50916280864203
MAT0006,Chennai Plant,27,7,33,112,172.35723876953125,117.10947145061728
MAT0006,Coimbatore Plant,27,7,33,124,169.74891662597656,118.51205632716051
MAT0007,Bengaluru Plant,27,7,33,14,16.136316299438477,28.396990740740737
MAT0007,Chennai Plant,27,7,33,15,15.930030822753906,26.402584876543205
MAT0007,Delhi Plant,27,7,33,13,15.484869003295898,27.001929012345673
MAT0007,Pune Plant,27,7,33,14,16.320327758789062,27.899884259259256
MAT0008,Delhi Plant,27,7,33,260,199.203369140625,279.3983410493827
MAT0009,Bengaluru Plant,27,7,33,327,284.9971618652344,319.388599537037
MAT0009,Chennai Plant,27,7,33,337,282.2835998535156,315.6969521604938
MAT0010,Delhi Plant,27,7,33,148,162.39309692382812,160.6116898148148
MAT0010,Pune Plant,27,7,33,152,159.33531188964844,158.81076388888889
MAT0011,Chennai Plant,27,7,33,44,62.56175231933594,49.29861111111111
MAT0012,Coimbatore Plant,27,7,33,31,24.68985366821289,26.80150462962963
MAT0012,Pune Plant,27,7,33,31,21.730796813964844,29.500964506172846
MAT0013,Bengaluru Plant,27,7,33,111,123.11387634277344,116.48967978395062
MAT0013,Delhi Plant,27,7,33,130,124.17945861816406,101.01253858024694
MAT0014,Bengaluru Plant,27,7,33,12,14.62775993347168,12.400752314814815
MAT0014,Chennai Plant,27,7,33,155,147.28041076660156,136.60812114197532
MAT0014,Coimbatore Plant,27,7,33,56,64.682861328125,69.29137731481482
MAT0014,Delhi Plant,27,7,33,27,24.770023345947266,23.703317901234566
MAT0014,Pune Plant,27,7,33,42,38.7305793762207,37.7012924382716
MAT0015,Pune Plant,27,7,33,233,216.36097717285156,229.10715663580245
MAT0016,Chennai Plant,27,7,33,130,128.67051696777344,70.00752314814815
MAT0016,Delhi Plant,27,7,33,143,127.60263061523438,65.70158179012346
MAT0017,Bengaluru Plant,27,7,33,151,212.51913452148438,170.79243827160494
MAT0018,Bengaluru Plant,27,7,33,555,493.8875427246094,533.0166859567902
MAT0018,Coimbatore Plant,27,7,33,505,514.5263671875,543.3832947530865
MAT0001,Chennai Plant,27,8,34,143,137.97653198242188,134.0013985339506
MAT0001,Pune Plant,27,8,34,135,132.3724365234375,131.70085841049385
MAT0002,Chennai Plant,27,8,34,181,205.71798706054688,194.60349151234573
MAT0002,Delhi Plant,27,8,34,191,189.3189239501953,199.4039351851852
MAT0003,Coimbatore Plant,27,8,34,156,210.26185607910156,172.0040027006173
MAT0004,Chennai Plant,27,8,34,79,76.30907440185547,153.49884259259258
MAT0004,Delhi Plant,27,8,34,83,76.9088363647461,161.60218942901236
MAT0004,Pune Plant,27,8,34,75,76.1748275756836,158.0014949845679
MAT0005,Bengaluru Plant,27,8,34,388,413.9472961425781,416.6005497685184
MAT0005,Pune Plant,27,8,34,382,412.3680419921875,433.5018807870371
MAT0006,Chennai Plant,27,8,34,123,158.79168701171875,117.09833140432097
MAT0006,Coimbatore Plant,27,8,34,133,147.60009765625,118.4979263117284
MAT0007,Bengaluru Plant,27,8,34,15,14.393970489501953,28.400655864197528
MAT0007,Chennai Plant,27,8,34,15,15.135503768920898,26.399594907407405
MAT0007,Delhi Plant,27,8,34,13,15.905587196350098,26.99942129629629
MAT0007,Pune Plant,27,8,34,14,14.63827896118164,27.89978780864197
MAT0008,Delhi Plant,27,8,34,509,283.977783203125,279.161361882716
MAT0009,Bengaluru Plant,27,8,34,344,320.60662841796875,319.3991608796296
MAT0009,Chennai Plant,27,8,34,316,323.85015869140625,315.6964699074074
MAT0010,Delhi Plant,27,8,34,160,161.11424255371094,160.59982638888889
MAT0010,Pune Plant,27,8,34,158,151.02694702148438,158.79812885802468
MAT0011,Chennai Plant,27,8,34,46,60.73567199707031,49.300540123456784
MAT0012,Coimbatore Plant,27,8,34,30,24.3151912689209,26.799672067901238
MAT0012,Pune Plant,27,8,34,26,22.654069900512695,29.499710648148152
MAT0013,Bengaluru Plant,27,8,34,126,118.97758483886719,116.5021701388889
MAT0013,Delhi Plant,27,8,34,132,124.56977844238281,100.99932484567903
MAT0014,Bengaluru Plant,27,8,34,12,16.690414428710938,12.399836033950619
MAT0014,Chennai Plant,27,8,34,154,147.6638641357422,136.5999710648148
MAT0014,Coimbatore Plant,27,8,34,75,63.52861785888672,69.30116705246914
MAT0014,Delhi Plant,27,8,34,26,25.041587829589844,23.698881172839506
MAT0014,Pune Plant,27,8,34,42,38.103187561035156,37.6997974537037
MAT0015,Pune Plant,27,8,34,225,226.5358428955078,229.10026041666666
MAT0016,Chennai Plant,27,8,34,148,135.22506713867188,69.99836033950618
MAT0016,Delhi Plant,27,8,34,125,128.99981689453125,65.69878472222221
MAT0017,Bengaluru Plant,27,8,34,176,213.15469360351562,170.8005401234568
MAT0018,Bengaluru Plant,27,8,34,535,491.3500061035156,532.9971547067902
MAT0018,Coimbatore Plant,27,8,34,542,504.79498291015625,543.4053819444445
MAT0001,Chennai Plant,27,9,35,124,135.35682678222656,134.00024916409464
MAT0001,Pune Plant,27,9,35,135,131.22657775878906,131.70028774434158
MAT0002,Chennai Plant,27,9,35,173,198.021728515625,194.59971386316874
MAT0002,Delhi Plant,27,9,35,176,186.0220489501953,199.39898405349797
MAT0003,Coimbatore Plant,27,9,35,164,204.22103881835938,172.00142264660494
MAT0004,Chennai Plant,27,9,35,88,76.42726135253906,153.50096450617283
MAT0004,Delhi Plant,27,9,35,77,76.54006958007812,161.5991271219136
MAT0004,Pune Plant,27,9,35,86,76.72003173828125,157.99991158693416
MAT0005,Bengaluru Plant,27,9,35,440,395.33319091796875,416.596635480967
MAT0005,Pune Plant,27,9,35,433,393.629638671875,433.4975324717079
MAT0006,Chennai Plant,27,9,35,117,124.2751693725586,117.09925572273663
MAT0006,Coimbatore Plant,27,9,35,123,121.74026489257812,118.49902745627573
MAT0007,Bengaluru Plant,27,9,35,14,14.718539237976074,28.40017361111111
MAT0007,Chennai Plant,27,9,35,13,14.702842712402344,26.399771733539087
MAT0007,Delhi Plant,27,9,35,13,14.190654754638672,26.999967849794235
MAT0007,Pune Plant,27,9,35,13,14.034867286682129,27.90012538580247
MAT0008,Delhi Plant,27,9,35,167,255.3089599609375,279.18626221707814
MAT0009,Bengaluru Plant,27,9,35,336,315.0303649902344,319.40231963734567
MAT0009,Chennai Plant,27,9,35,342,316.0221252441406,315.7022730195473
MAT0010,Delhi Plant,27,9,35,178,152.00367736816406,160.5981385030864
